name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Kostanay Kazakhstan,2018-01-17,-16.4,-24,-20.9,-18.6,-32.3,-27,-23.6,79,0,0,0,,0,8.3,20.5,14.4,182.7,1029,59.4,14.7,32.2,2.8,2,,2018-01-17T09:50:38,2018-01-17T18:01:00,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-01-18,-14,-23,-19.4,-18.3,-32.5,-26.1,-22.2,78.9,0,0,0,,0,8.3,20.5,14.4,186.5,1031.1,71.8,13.5,32,3,2,,2018-01-18T09:49:35,2018-01-18T18:02:43,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-01-19,-18,-26.4,-23.1,-19,-33.2,-26.7,-25.7,79.5,0,0,0,,0,8.3,13,10.8,4.4,1032.9,54.9,10.6,27.9,2.4,1,,2018-01-19T09:48:29,2018-01-19T18:04:28,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-01-20,-16.7,-24.3,-20.7,-23.5,-31.3,-28.2,-23.2,80.6,0,0,0,,0,8.3,24.8,21.6,26.3,1035.3,56.8,13.8,40.8,3.5,2,,2018-01-20T09:47:19,2018-01-20T18:06:14,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-01-21,-16,-23,-19.7,-20.4,-33.6,-27.4,-22.9,76,0,0,0,snow,8,7.9,30.2,18,51.2,1036.4,79,10.5,45.6,3.9,2,,2018-01-21T09:46:08,2018-01-21T18:08:01,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-01-22,-22,-27,-24.6,-32.4,-38.6,-35.5,-30.3,59.1,0,0,0,,0,7.1,34.6,21.6,59.5,1044.4,49.8,14.7,52.8,4.5,3,,2018-01-22T09:44:53,2018-01-22T18:09:50,0.18,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-01-23,-22,-29,-25.5,-30.6,-41.1,-36.3,-31.6,56.4,0,0,0,,0,7,32.4,25.2,89.3,1049.9,26.1,14.7,59.4,5.1,3,,2018-01-23T09:43:36,2018-01-23T18:11:39,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-01-24,-19,-25.5,-22.6,-27.5,-37.1,-32.6,-27.7,63,0,0,0,,0,7,30.6,21.6,95.5,1050.3,46.7,14.7,60,5.2,3,,2018-01-24T09:42:16,2018-01-24T18:13:30,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-01-25,-19,-27.5,-23.4,-24.5,-36.2,-30.1,-29.8,56.4,0,0,0,,0,7,19.8,21.6,92.3,1055.2,18.4,14.7,62.6,5.4,3,,2018-01-25T09:40:54,2018-01-25T18:15:22,0.25,Clear,Clear conditions throughout the day.,clear-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-01-26,-21,-31,-26.7,-21.2,-37.9,-30.7,-31.3,65.1,0,0,0,,0,7,19.1,10.8,136.4,1060,2,14.7,63.9,5.6,3,,2018-01-26T09:39:29,2018-01-26T18:17:14,0.32,Clear,Clear conditions throughout the day.,clear-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-01-27,-16,-32,-24.9,-22.7,-39.7,-31,-29.1,68.6,0,0,0,,0,7,26.3,18,190.5,1059.3,19.4,14.7,65,5.6,3,,2018-01-27T09:38:02,2018-01-27T18:19:07,0.35,Clear,Clear conditions throughout the day.,clear-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-01-28,-11,-24,-18.7,-14.1,-32.3,-25.8,-23.3,68,0,0,0,,0,6.8,28.1,21.6,200.4,1049.4,68.9,14.7,64.7,5.6,3,,2018-01-28T09:36:32,2018-01-28T18:21:01,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-01-29,-11,-28,-19.9,-16.7,-37.4,-27.2,-24.9,65.7,0,0,0,,0,6.1,28.4,18,203.3,1042.1,12.7,14.7,70.5,6.1,3,,2018-01-29T09:35:00,2018-01-29T18:22:56,0.42,Clear,Clear conditions throughout the day.,clear-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-01-30,-12,-28,-21.4,-14.3,-35.9,-25.5,-25.7,69.6,0,0,0,,0,6,20.2,10.8,170.5,1040.1,16.9,14.7,71.4,6.3,3,,2018-01-30T09:33:26,2018-01-30T18:24:51,0.45,Clear,Clear conditions throughout the day.,clear-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-01-31,-13.9,-24,-19.7,-15,-33.7,-24.8,-24.8,64.8,0,0,0,,0,6.1,22,18,115.1,1028.6,56.6,14.7,70.1,6.2,3,,2018-01-31T09:31:50,2018-01-31T18:26:47,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-02-01,-12,-26,-18.4,-19.8,-32.7,-26.1,-21.6,76.8,0.2,100,4.17,snow,0,6.3,30.6,25.2,152,1025.3,73.9,14.3,59.5,5.2,3,,2018-02-01T09:30:12,2018-02-01T18:28:43,0.52,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2018-02-02,-10,-18,-14.7,-12,-25.1,-19.6,-18.6,72.5,0.2,100,4.17,snow,0,6.5,23.4,21.6,108.3,1024.6,92.5,12.8,50.4,4.3,2,,2018-02-02T09:28:31,2018-02-02T18:30:40,0.56,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2018-02-03,-12,-21,-16.7,-16.4,-28.7,-21.7,-19.3,80.6,0.3,100,4.17,snow,0,6.4,18.4,10.8,347.2,1029,84.7,11.1,50.6,4.2,2,,2018-02-03T09:26:49,2018-02-03T18:32:37,0.59,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2018-02-04,-10.6,-23.3,-17.8,-10.6,-29.2,-19.4,-20.6,79.4,0.2,100,4.17,snow,0,6.4,12.2,7.2,278.8,1036.3,50.4,13.1,48.9,4.3,2,,2018-02-04T09:25:04,2018-02-04T18:34:34,0.62,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2018-02-05,-12,-25,-19.6,-12.9,-31.5,-23,-22.3,79.2,0,0,0,,0,6.3,22,10.8,171,1038.2,49.7,12.7,41.4,3.5,2,,2018-02-05T09:23:18,2018-02-05T18:36:31,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-02-06,-13,-23,-19.4,-13.5,-29.2,-21.3,-22.1,79.8,0,0,0,snow,6,6.1,21.6,10.8,191.7,1043.2,63.2,9.9,49.2,4.3,2,,2018-02-06T09:21:30,2018-02-06T18:38:29,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-02-07,-6.6,-24,-16.2,-6.6,-31.1,-19.5,-19.5,76.2,0,0,0,,0,6,19.4,10.8,241.8,1047.3,32.4,13.2,82.3,7.1,4,,2018-02-07T09:19:40,2018-02-07T18:40:27,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-02-08,-9.5,-18.8,-14.7,-10.7,-25.1,-17.3,-17.5,80.4,0,0,0,,0,6.2,16.6,10.8,121.7,1047.7,48.4,13.4,49.9,4.3,2,,2018-02-08T09:17:49,2018-02-08T18:42:24,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-02-09,-9,-21.8,-15.6,-9,-23,-17.2,-18,81.7,0.2,100,4.17,snow,0,5.7,19.8,14.4,49.8,1042.6,56.7,12.2,46.4,3.9,2,,2018-02-09T09:15:55,2018-02-09T18:44:22,0.78,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2018-02-10,-8,-17,-12,-12.3,-23.9,-18.2,-14.4,82.6,2,100,4.17,snow,0,6.8,28.8,21.6,33.8,1031.4,68.4,12.3,73.6,6.5,3,,2018-02-10T09:14:01,2018-02-10T18:46:20,0.82,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2018-02-11,-12.5,-22,-17.1,-17.3,-28,-23.3,-19.5,81.9,0,0,0,snow,7,7,20.2,18,29,1026.5,50.2,13.8,42.9,3.5,2,,2018-02-11T09:12:04,2018-02-11T18:48:18,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-02-12,-14,-23,-18,-14,-30.9,-22.7,-20.5,81.1,0,0,0,,0,7.4,21.2,14.4,27.5,1023,85.5,12,53.7,4.4,2,,2018-02-12T09:10:06,2018-02-12T18:50:16,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-02-13,-13,-17,-15.1,-15.9,-26.1,-23.2,-17.4,82.9,0.5,100,4.17,snow,0,8.2,33.5,28.8,17.3,1021,99.1,6,57.5,5,3,,2018-02-13T09:08:07,2018-02-13T18:52:14,0.91,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2018-02-14,-12.7,-16,-14,-13.1,-26.4,-22.9,-16.4,82.5,0.6,100,8.33,snow,0.1,9.1,42.5,32.4,337.4,1021.2,77,11.5,64,5.6,3,,2018-02-14T09:06:06,2018-02-14T18:54:11,0.95,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2018-02-15,-6.7,-17,-12.7,-10.1,-26.4,-20.7,-15.7,78.4,0,0,0,,0,10.3,34.2,28.8,323.9,1027.3,76.2,15.1,95.8,8.4,4,,2018-02-15T09:04:04,2018-02-15T18:56:09,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-02-16,-5.7,-14.6,-10.5,-5.7,-22.2,-14,-12.4,85.9,0.2,100,4.17,snow,0,11.7,18.7,14.4,299.1,1036.1,85.2,9.5,71,6.2,3,,2018-02-16T09:02:01,2018-02-16T18:58:06,0,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2018-02-17,-6.9,-20,-14.7,-6.9,-24.5,-15.9,-16.9,83.5,0.2,100,4.17,snow,0,12.8,13,10.8,272.8,1039.6,75.4,10.1,62.9,5.4,3,,2018-02-17T08:59:56,2018-02-17T19:00:03,0.05,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2018-02-18,-9,-25,-17.9,-10.1,-31.5,-22.2,-20.7,79.2,0,0,0,,0,13.2,24.8,14.4,183.7,1039.5,34.9,13.1,93.4,8,4,,2018-02-18T08:57:50,2018-02-18T19:02:00,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-02-19,-12,-22,-17.6,-15,-28,-23,-19.9,82.3,0,0,0,,0,13.2,28.4,14.4,170.4,1036.7,69.1,11.6,61,5.3,2,,2018-02-19T08:55:43,2018-02-19T19:03:57,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-02-20,-6.7,-16,-12.1,-6.7,-23.9,-17.4,-15.6,75.8,0,0,0,snow,13,13.1,26.6,21.6,147.3,1025.4,96.5,15.1,69.4,5.9,3,,2018-02-20T08:53:35,2018-02-20T19:05:54,0.15,Overcast,Cloudy skies throughout the day.,cloudy,"UAUU,28952099999"
Kostanay Kazakhstan,2018-02-21,-5.8,-13.9,-10.3,-8.4,-22.4,-15.1,-13.1,79.6,0,0,0,,0,13,35.3,25.2,259.7,1013.2,73.2,12.9,91.3,7.8,4,,2018-02-21T08:51:26,2018-02-21T19:07:50,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,28952099999
Kostanay Kazakhstan,2018-02-22,-7.1,-20.9,-13.8,-13.3,-30,-20.1,-16.6,80.2,0,0,0,,0,13,37.1,25.2,227.4,1019.3,54.5,16.9,90.3,7.6,4,,2018-02-22T08:49:15,2018-02-22T19:09:46,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-02-23,-10,-23,-17.4,-11,-30,-20.1,-20.1,79.8,0,0,0,,0,13,18,14.4,221.5,1021.1,64.8,15.1,113.9,9.9,5,,2018-02-23T08:47:04,2018-02-23T19:11:42,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-02-24,-11,-28,-20.2,-11.7,-28,-21,-23.3,77.3,0,0,0,,0,13.1,17.3,7.2,199.5,1024.1,52.3,15.1,109.8,9.7,5,,2018-02-24T08:44:52,2018-02-24T19:13:37,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-02-25,-9,-23,-15.1,-9.1,-28,-17.6,-17.2,84.2,0,0,0,snow,0.7,13.7,19.8,14.4,120,1024.9,73.3,6.5,67.8,5.8,3,,2018-02-25T08:42:38,2018-02-25T19:15:32,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-02-26,-5.4,-13.8,-10,-5.4,-17.9,-14.6,-12.2,84.5,1.6,100,8.33,snow,0,15.1,26.3,18,52.6,1023.3,89,12.5,94.2,8.3,4,,2018-02-26T08:40:24,2018-02-26T19:17:27,0.37,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2018-02-27,-7,-13,-10.6,-13.3,-20.9,-17.5,-13.3,80.6,0,0,0,snow,15,15.1,35.6,21.6,48.3,1022.5,77.6,14.7,72.4,6.2,3,,2018-02-27T08:38:09,2018-02-27T19:19:22,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-02-28,-11,-21,-15,-11,-32,-22.5,-17.8,79.7,0,0,0,,0,15,38.5,32.4,328.4,1019.3,67.4,15,97.1,8.3,4,,2018-02-28T08:35:54,2018-02-28T19:21:16,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-03-01,-13.3,-25,-19.8,-16.4,-35.9,-28.3,-23.7,72,0,0,0,,0,15,29.5,21.6,304.6,1025.7,51.2,15.1,131.7,11.5,5,,2018-03-01T08:33:37,2018-03-01T19:23:10,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-03-02,-7,-23.6,-16,-10.7,-31.9,-19.5,-19.5,75.2,0,0,0,,0,15,27,18,294.5,1024.4,64.4,15.1,104.3,8.8,4,,2018-03-02T08:31:20,2018-03-02T19:25:04,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-03-03,-8,-23,-15.7,-12.2,-29.2,-17.9,-19,76.3,0,0,0,,0,15,16.6,10.8,172.4,1023.1,66.9,14.2,89.6,7.8,4,,2018-03-03T08:29:02,2018-03-03T19:26:57,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-03-04,-9,-21,-15.9,-9,-26.9,-17.4,-19.6,74.3,0,0,0,,0,15,13.3,10.8,163.8,1017.2,86.3,15.1,105.6,9.1,4,,2018-03-04T08:26:44,2018-03-04T19:28:50,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-03-05,-7,-22,-14.1,-13.6,-29.9,-20.4,-17.4,76.3,0,0,0,,0,15.1,34.6,25.2,151.7,1014.2,80.1,15.1,106.4,9.1,4,,2018-03-05T08:24:24,2018-03-05T19:30:43,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-03-06,0.3,-10,-3.4,0,-19.3,-9.7,-4.7,90.8,2,100,4.17,"rain,snow",4.8,18.3,51.8,36,212.7,992.8,95.6,6.6,36.9,3.2,1,,2018-03-06T08:22:05,2018-03-06T19:32:36,0.64,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2018-03-07,-9,-19,-14.2,-17.5,-31,-24.9,-18.3,71.8,11,100,4.17,snow,22,21.7,53.3,43.2,251.2,1007.4,10.2,14.6,154.6,13.5,6,,2018-03-07T08:19:44,2018-03-07T19:34:28,0.67,Snow,Clear conditions throughout the day with early morning snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2018-03-08,-7,-21,-14.2,-7,-32,-21.2,-18.7,69,0,0,0,,0,21.9,40.7,28.8,235.9,1020.1,51.7,16.3,146.4,12.8,6,,2018-03-08T08:17:24,2018-03-08T19:36:20,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-03-09,-7.1,-22,-11.9,-9,-28,-15.6,-14.9,78.8,0.3,100,4.17,snow,0,22.1,18.4,14.4,234.4,1013.6,55.8,14.4,155.2,13.3,5,,2018-03-09T08:15:02,2018-03-09T19:38:12,0.75,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2018-03-10,-10,-28,-19.4,-11.6,-32.7,-21.6,-22.3,78.4,0,0,0,,0,22.2,16.9,18,327.1,1015,36.5,13.2,146.5,12.7,5,,2018-03-10T08:12:41,2018-03-10T19:40:03,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-03-11,-13,-26.3,-19.3,-18.3,-33.1,-24.7,-21.8,81,0,0,0,,0,22.2,29.5,18,354.7,1023.4,71.7,14.7,117.5,10.2,4,,2018-03-11T08:10:18,2018-03-11T19:41:55,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-03-12,-11,-27.1,-19.5,-11.6,-34.7,-24.8,-22.3,79.3,0,0,0,snow,22,22,22.3,18,22.1,1029.7,32.1,13.1,161.9,13.9,6,,2018-03-12T08:07:56,2018-03-12T19:43:46,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-03-13,-11,-27.7,-18.5,-16.4,-33.1,-24.1,-21.3,79.1,0,0,0,,0,22,29.9,21.6,14.4,1027.8,9.4,14.2,171.4,14.9,6,,2018-03-13T08:05:33,2018-03-13T19:45:36,0.86,Clear,Clear conditions throughout the day.,clear-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-03-14,-8,-23.7,-15.3,-11,-29.9,-21.3,-18.4,77.6,0,0,0,,0,21.6,26.3,21.6,354.9,1023.9,25.4,15.1,176.4,15.3,6,,2018-03-14T08:03:10,2018-03-14T19:47:27,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-03-15,-1.9,-13,-7,-5.9,-17.9,-12.5,-10.7,75.3,0,0,0,,0,19.7,26.6,25.2,196.5,1023.4,54.9,15.1,163.5,14.1,6,,2018-03-15T08:00:46,2018-03-15T19:49:17,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-03-16,-2.4,-13,-7.4,-8,-21.9,-14.2,-11.2,75,0,0,0,,0,17.9,34.9,28.8,189.8,1025.1,29.6,15.1,175.6,15.1,6,,2018-03-16T07:58:23,2018-03-16T19:51:07,0.96,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-03-17,-0.5,-8,-4.4,-6.5,-16.1,-11.1,-7,82.6,0,0,0,,0,17.2,40.7,36,179.8,1021.2,90.4,11,128.9,11.2,4,,2018-03-17T07:55:59,2018-03-17T19:52:57,0,Overcast,Cloudy skies throughout the day.,cloudy,"UAUU,28952099999"
Kostanay Kazakhstan,2018-03-18,2,-2,-0.4,-1.1,-7.3,-5,-2.5,85.8,0,0,0,,0,17,49.3,39.6,176,1014.8,91,9.6,134.5,11.6,5,,2018-03-18T07:53:35,2018-03-18T19:54:47,0.03,Overcast,Cloudy skies throughout the day.,cloudy,"UAUU,28952099999"
Kostanay Kazakhstan,2018-03-19,1,-14,-6.3,-4.7,-23.1,-14.9,-10.1,74.7,4,100,4.17,snow,0,16.1,68.4,64.8,254.8,1006.9,61.2,13.9,188.1,16.1,6,,2018-03-19T07:51:10,2018-03-19T19:56:37,0.06,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,rain,"UAUU,28952099999"
Kostanay Kazakhstan,2018-03-20,-6.9,-17,-10,-7,-23.9,-16.2,-12,85,0,0,0,snow,2.8,17.5,36,28.8,164.3,1018.3,87.9,8,63.7,5.4,3,,2018-03-20T07:48:46,2018-03-20T19:58:26,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-03-21,-5,-15,-8.7,-5.8,-21.5,-12.6,-11,84.4,3.8,100,8.33,snow,0.5,19.2,22,18,354.1,1014.7,83.9,14.1,144.3,12.4,5,,2018-03-21T07:46:21,2018-03-21T20:00:15,0.13,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2018-03-22,0,-13.2,-6.4,-3,-16.4,-8.7,-7.5,92,0,0,0,snow,1.2,19.8,23.4,21.6,239.6,1002.4,87.8,6.2,79.7,7,4,,2018-03-22T07:43:57,2018-03-22T20:02:05,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-03-23,-0.4,-7,-4.4,-4.8,-15.4,-11.4,-6.7,84.4,4,100,4.17,"rain,snow",0.1,20.5,45,36,227.7,997.7,94.2,10.9,118.7,10.2,4,,2018-03-23T07:41:32,2018-03-23T20:03:54,0.2,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2018-03-24,-3.9,-16,-8.3,-8.8,-25.7,-15.9,-11.3,79.5,1.1,100,8.33,snow,0,18.7,39.6,32.4,248.7,1007.6,72.6,13.5,189.4,16.5,7,,2018-03-24T07:39:07,2018-03-24T20:05:42,0.25,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2018-03-25,-1.8,-13,-5.7,-1.8,-17.9,-9.9,-8.3,82.6,1,100,4.17,snow,0.2,18.8,38.5,25.2,227.5,1007.6,94.9,14.7,173.8,15.2,6,,2018-03-25T07:36:43,2018-03-25T20:07:31,0.28,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"UAUU,28952099999"
Kostanay Kazakhstan,2018-03-26,-1.9,-19,-9.4,-6.3,-26.3,-14.3,-12.5,79,0,0,0,snow,19,19,38.9,32.4,224.8,1011.1,37.2,16.1,205.8,17.7,7,,2018-03-26T07:34:18,2018-03-26T20:09:20,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-03-27,0.6,-9,-4.4,-4.3,-18,-11.2,-7.7,78.2,0,0,0,,0,18.8,38.2,36,231.3,1012.6,24.7,16.3,207.9,17.9,7,,2018-03-27T07:31:54,2018-03-27T20:11:09,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-03-28,2.1,-10,-2.9,-1.1,-16.5,-8.3,-6,79.8,0,0,0,,0,17.5,52.2,36,196.4,1013.2,66.9,16.4,175.7,15.2,7,,2018-03-28T07:29:29,2018-03-28T20:12:57,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-03-29,2.9,-6,1,-2.1,-14.1,-5.1,-1.6,82.8,11,100,4.17,rain,0,12.8,57.6,43.2,237,1004.1,96.3,12.5,128.5,11.2,5,,2018-03-29T07:27:05,2018-03-29T20:14:46,0.42,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"UAUU,28952099999"
Kostanay Kazakhstan,2018-03-30,-2.9,-11,-7.3,-5.7,-18.6,-13,-12,69.3,0,0,0,,0,11,37.1,21.6,315,1017.1,55.2,14.7,214.6,18.4,7,,2018-03-30T07:24:41,2018-03-30T20:16:34,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"UAUU,28952099999"
Kostanay Kazakhstan,2018-03-31,0.6,-15,-7.1,-5.6,-23.9,-13.6,-11.4,72.6,0,0,0,snow,11,10.8,40.3,28.8,256.9,1023.7,3.2,16.3,216.9,18.8,7,,2018-03-31T07:22:17,2018-03-31T20:18:22,0.5,Clear,Clear conditions throughout the day.,clear-day,"UAUU,28952099999"
