name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"petropavlovsk, kazakhstan",2021-01-11,-14.9,-21.1,-17.2,-23.1,-31.8,-26.3,-20.2,77.3,6.021,100,8.33,snow,1.5,23.4,35.6,28.7,59.7,1018.5,91.9,9,28.4,2.3,2,,2021-01-11T09:42:19,2021-01-11T17:20:46,0.93,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-01-12,-19.9,-22.8,-20.8,-29.9,-35.1,-32.8,-24.1,75,1.016,100,8.33,snow,2.3,22.8,68.4,32.4,41.7,1017.6,99.6,3.3,15.8,1.5,1,,2021-01-12T09:41:28,2021-01-12T17:22:25,0.97,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-01-13,-20.8,-31.5,-27.1,-31.6,-40.6,-35.8,-30.5,72.7,3.007,100,4.17,snow,0,22.3,54,25.2,318.1,1033.1,31.8,9,40.6,3.6,2,,2021-01-13T09:40:33,2021-01-13T17:24:07,0,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-01-14,-20,-33.4,-26.3,-20,-42.6,-30.8,-30.2,70.2,0,0,0,snow,25,23,15.1,10.8,228.9,1043.9,33,9.7,42,3.6,2,,2021-01-14T09:39:34,2021-01-14T17:25:50,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-01-15,-14,-33,-22.9,-22.9,-39.9,-32.6,-26.5,72.3,0,0,0,,0,23.9,36.7,28.8,128.3,1037.9,85.1,10,33.6,2.9,2,,2021-01-15T09:38:33,2021-01-15T17:27:36,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-01-16,-5.7,-16.3,-9.3,-10.6,-26.9,-16.1,-14.7,64.9,0,0,0,,0,24.3,38.5,25.2,150.5,1015.7,96.1,10,24.5,2,1,,2021-01-16T09:37:28,2021-01-16T17:29:23,0.1,Overcast,Cloudy skies throughout the day.,cloudy,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-01-17,-6.8,-12,-9.2,-12.4,-21.3,-17.3,-12.3,78.4,0.1,100,4.17,snow,0,23.9,68.3,32.4,231.7,1008.1,58.5,10.1,32.9,2.9,2,,2021-01-17T09:36:20,2021-01-17T17:31:12,0.13,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-01-18,-9.8,-22.1,-17.2,-18.1,-31.1,-25.2,-20.3,76.9,0,0,0,,0,24.2,68.3,22.3,249.2,1013.5,46.9,10.1,43.4,3.7,2,,2021-01-18T09:35:09,2021-01-18T17:33:03,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-01-19,-21.4,-26.1,-23.9,-21.5,-32.7,-28.4,-26.9,76.4,0,0,0,snow,23,23.7,23,11.9,234.7,1022.7,63.9,10,44.9,3.9,2,,2021-01-19T09:33:55,2021-01-19T17:34:55,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-01-20,-13.6,-21.6,-17.5,-22.3,-32,-28.5,-20.4,78.3,0.3,100,12.5,snow,1.6,25.5,82.8,46.8,117.2,1016.3,86.5,6.7,13.5,1.2,1,,2021-01-20T09:32:37,2021-01-20T17:36:49,0.23,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-01-21,-15.1,-24,-19.9,-23.9,-33.7,-30.2,-23,76.9,1.014,100,4.17,snow,0,26.3,68.4,25.2,231.7,1012.1,61.7,9.7,42.4,3.6,2,,2021-01-21T09:31:18,2021-01-21T17:38:44,0.25,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-01-22,-21.4,-28.8,-24.6,-26.7,-36.1,-32.5,-27.7,75.8,0,0,0,,0,26.1,24.8,14.4,248.4,1015.6,54.4,9.9,44.1,3.6,2,,2021-01-22T09:29:55,2021-01-22T17:40:40,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-01-23,-24.9,-37.3,-30.9,-26.4,-46,-38.5,-34.2,72.7,0.7,100,8.33,snow,0,26.5,18,14.4,321.6,1030.5,63.1,7.5,48.9,4.2,2,,2021-01-23T09:28:29,2021-01-23T17:42:38,0.32,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-01-24,-26.4,-40,-34,-35.4,-51.5,-41.3,-37.8,68.4,0.1,100,4.17,snow,0,26.4,25.2,16.2,137.9,1041.6,53.8,10.1,52.9,4.5,3,,2021-01-24T09:27:01,2021-01-24T17:44:36,0.35,"Snow, Partially cloudy",Becoming cloudy in the afternoon with late afternoon snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-01-25,-15.7,-28.1,-19.5,-15.7,-40.1,-26.4,-22.5,77.2,3,100,4.17,snow,0.3,27.3,30.2,21.6,127.9,1032.3,99,7.9,34.5,3,2,,2021-01-25T09:25:30,2021-01-25T17:46:36,0.39,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-01-26,-0.6,-16.9,-5.7,-6,-23.1,-11.4,-8.3,81.5,0.598,100,8.33,"rain,snow",0,27.1,37.1,25.2,239.8,1027.3,78.5,10,37.3,3.3,2,,2021-01-26T09:23:57,2021-01-26T17:48:37,0.42,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-01-27,-3.5,-9.3,-5.9,-8.9,-16.9,-12.3,-8.9,79.4,0,0,0,snow,25,26,35.3,25.2,245.1,1026.8,70.8,10,39.2,3.4,2,,2021-01-27T09:22:21,2021-01-27T17:50:38,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-01-28,-5.4,-11.9,-8.6,-13.1,-20.1,-16.3,-11.4,80.5,0,0,0,,0,25.8,46.8,36,236.9,1029.3,60.7,10.1,37,3.3,2,,2021-01-28T09:20:43,2021-01-28T17:52:40,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-01-29,-6.9,-12.7,-8.7,-11.1,-18.1,-15.5,-11.8,78.9,0,0,0,,0,24.9,57.6,28.8,239.6,1028,88.9,10,41.8,3.7,2,,2021-01-29T09:19:03,2021-01-29T17:54:43,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-01-30,-7.4,-17,-12.2,-14.3,-26.2,-18.6,-15.1,79.2,0,0,0,,0,24.6,33.8,28.8,125.4,1027.4,56.4,10,60.2,5,3,,2021-01-30T09:17:20,2021-01-30T17:56:46,0.55,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-01-31,-9.5,-18.9,-13.5,-16.7,-24.5,-20.4,-16.6,77.4,0,0,0,,0,24.8,35.6,21.6,122.3,1022.5,73.1,10.1,58,5.1,3,,2021-01-31T09:15:35,2021-01-31T17:58:50,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-02-01,-13.2,-23,-17.6,-19.3,-27.6,-22.2,-20.1,80.9,0,0,0,,0,24.8,23.4,18,131,1023.1,71.2,13.2,36,3.1,2,,2021-02-01T09:13:48,2021-02-01T18:00:55,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-02-02,-4.9,-21.6,-12.2,-11.7,-24.8,-18.3,-14.9,80.5,0.4,100,8.33,snow,0,25.5,37.1,23.4,218.5,1024.6,92.4,9.9,42.5,3.7,2,,2021-02-02T09:11:59,2021-02-02T18:03:00,0.66,"Snow, Overcast",Cloudy skies throughout the day with late afternoon snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-02-03,0,-10.8,-3.6,-3.3,-15.3,-8.9,-5.4,87.4,2.993,100,4.17,"rain,snow",0.6,25.3,68.4,28.8,250.4,1016.5,93.9,6.6,28.3,2.4,1,,2021-02-03T09:10:08,2021-02-03T18:05:05,0.69,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-02-04,-11.1,-19,-15.1,-14,-22.7,-17.7,-17.1,84.7,1,100,4.17,snow,0,23.9,16.2,10.8,138.9,1021.4,89,5.1,33.9,2.8,1,,2021-02-04T09:08:15,2021-02-04T18:07:11,0.75,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-02-05,0.6,-12.1,-3.9,-3.5,-18,-8.2,-5.2,91,0.201,100,4.17,"rain,snow",0,24.2,25.2,14.4,186.9,1014,99.1,4.3,37,3.1,2,,2021-02-05T09:06:20,2021-02-05T18:09:16,0.77,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,rain,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-02-06,3.3,-0.2,1.2,-1,-5.7,-3.7,-0.4,88.9,0.298,100,4.17,"rain,snow",0,24,64.8,32.4,174.7,1004.9,91.4,10.1,43.8,3.9,2,,2021-02-06T09:04:23,2021-02-06T18:11:22,0.8,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,rain,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-02-07,0.1,-13.6,-8.3,-5.8,-25.7,-18.3,-11.3,79.4,4.993,100,4.17,snow,0.2,25.4,97.2,64.8,223.8,992.8,92,3.1,62.3,5.4,3,,2021-02-07T09:02:25,2021-02-07T18:13:28,0.84,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-02-08,-12.6,-20.6,-15.7,-21.8,-31,-25.3,-19.1,75.2,0.199,100,4.17,snow,0,27.8,79.1,32.4,225,996.6,68.1,9,60.9,5.3,3,,2021-02-08T09:00:25,2021-02-08T18:15:34,0.87,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-02-09,-20.5,-25.7,-22.8,-29.9,-36.2,-33.3,-27.1,68.4,0.497,100,4.17,snow,0,28.6,54,28.8,258.3,1005.8,75.3,9.5,60.6,5.2,3,,2021-02-09T08:58:23,2021-02-09T18:17:41,0.91,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-02-10,-23.6,-30.2,-26.8,-29.4,-42.4,-35.8,-31.2,66.7,0.199,100,4.17,snow,0,27.7,29.2,18,254.8,1024.3,66.5,10,78.7,6.7,3,,2021-02-10T08:56:19,2021-02-10T18:19:47,0.94,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-02-11,-21,-34.4,-27.7,-21,-46.1,-34.1,-31.5,70.1,0,0,0,,0,25.4,13.7,14.4,161.7,1034.9,39.6,10,84,7.2,4,,2021-02-11T08:54:14,2021-02-11T18:21:53,0.98,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-02-12,-16.9,-29,-23.4,-23.9,-40,-31.5,-27.1,71.9,0,0,0,,0,24.2,25.2,21.6,117.4,1033.3,30.5,10,82.9,7.2,4,,2021-02-12T08:52:08,2021-02-12T18:23:59,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,UACP"
"petropavlovsk, kazakhstan",2021-02-13,-3.9,-21,-13.3,-8.7,-31.2,-20.3,-16,80,0,0,0,,0,24,27.4,21.6,139.5,1028.1,78,9.2,37.3,3.3,2,,2021-02-13T08:50:00,2021-02-13T18:26:05,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-02-14,2,-3.7,-0.8,-2.9,-9.1,-5.8,-4.5,76.1,0.1,100,4.17,"rain,snow",23,23.1,38.9,25.2,193.5,1021.8,89.9,10.1,56.9,4.9,3,,2021-02-14T08:47:50,2021-02-14T18:28:11,0.08,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-02-15,-2.5,-10.7,-5.4,-8.7,-17,-12.6,-9.1,75.5,0.6,100,20.83,snow,0,24.4,68.4,39.6,229.6,1017.8,58.6,9,68.3,5.8,3,,2021-02-15T08:45:40,2021-02-15T18:30:17,0.11,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-02-16,-11.4,-18.5,-14.4,-11.5,-27.6,-18.3,-17.8,75.6,0.605,100,8.33,snow,0,25.4,40.7,21.6,243.7,1016.7,65.2,10,86.9,7.7,4,,2021-02-16T08:43:28,2021-02-16T18:32:23,0.14,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-02-17,-17,-24,-20.7,-23.8,-33.8,-29.1,-24.8,69.9,0.299,100,4.17,snow,0,23.9,37.1,25.2,250.4,1024.5,81.7,10.1,88,7.5,4,,2021-02-17T08:41:14,2021-02-17T18:34:28,0.18,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-02-18,-16.6,-25.4,-19.1,-19.6,-31.1,-26.6,-22.4,75.1,4.6,100,20.83,snow,2.1,26.7,61.2,36,73.6,1020.1,96.3,6.5,41.6,3.6,2,,2021-02-18T08:39:00,2021-02-18T18:36:33,0.21,"Snow, Overcast",Cloudy skies throughout the day with late afternoon snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-02-19,-17.9,-27.7,-20.6,-27.2,-35.3,-30.1,-24.3,72.4,8.021,100,8.33,snow,3.6,30.7,72,32.4,329.8,1013.2,88.6,10.3,92,7.8,4,,2021-02-19T08:36:44,2021-02-19T18:38:38,0.24,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"28775199999,28676099999,remote"
"petropavlovsk, kazakhstan",2021-02-20,-16.4,-31,-23.4,-24.5,-39.4,-31.9,-26.9,73.1,0.2,100,8.33,snow,0,29.1,29.9,21.6,187.4,1024.2,65,9.5,86.1,7.3,3,,2021-02-20T08:34:28,2021-02-20T18:40:43,0.25,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"remote,UACP"
"petropavlovsk, kazakhstan",2021-02-21,-16.5,-27,-21.8,-25.1,-39.8,-31.8,-25.1,74.3,0.3,100,12.5,snow,0,31.8,35.3,25.2,238.9,1020.7,84,9.8,97.9,8.4,4,,2021-02-21T08:32:10,2021-02-21T18:42:47,0.3,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"28775199999,remote,UACP"
"petropavlovsk, kazakhstan",2021-02-22,-21.4,-33.5,-27.3,-27.7,-41.5,-34,-30.8,72.5,0,0,0,snow,38,35.3,15.5,10.8,224.7,1025.9,66.1,10.1,102.3,8.8,4,,2021-02-22T08:29:51,2021-02-22T18:44:51,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-02-23,-16.8,-33.4,-23.3,-29,-39.3,-35.3,-26.4,75.7,3.1,100,20.83,snow,1.4,36.6,97.1,61.2,87.8,1018.2,89.8,3.3,55.1,4.6,2,,2021-02-23T08:27:31,2021-02-23T18:46:55,0.37,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-02-24,-14.9,-25,-19,-26.8,-33.3,-29.4,-22.4,75,15.993,100,8.33,snow,4.9,41.1,115,64.6,105.7,1003.2,89.5,8.8,76.2,6.5,3,,2021-02-24T08:25:11,2021-02-24T18:48:59,0.4,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-02-25,-20.5,-34.5,-25.4,-27.5,-37.5,-33.5,-29.3,69.7,2.284,100,8.33,snow,0,42.8,38.2,28.8,306.8,1014.8,77.7,8.2,101.4,8.7,4,,2021-02-25T08:22:49,2021-02-25T18:51:02,0.43,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-02-26,-20.2,-29.9,-26,-27,-39.9,-34,-29.9,70.2,0.199,100,4.17,snow,0,50.3,20.9,18,241.9,1030,55.6,9.8,113.8,9.7,5,,2021-02-26T08:20:27,2021-02-26T18:53:05,0.46,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-02-27,-19.8,-35.4,-26.8,-28,-44,-35.1,-30.5,71.1,0,0,0,,0,50.6,27,18,140.7,1029.6,20.7,10,124.9,10.6,5,,2021-02-27T08:18:03,2021-02-27T18:55:08,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-02-28,-12.7,-24.1,-17.7,-20.4,-36.1,-28,-20.5,78.4,0.599,100,4.17,snow,0.1,50,61.2,36,100,1015,87.1,4.3,87.2,7.7,4,,2021-02-28T08:15:39,2021-02-28T18:57:10,0.53,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-03-01,-14.4,-20.6,-16.6,-19.8,-26.3,-22.8,-20,74.7,2.901,100,8.33,snow,0.4,52.1,54,25.1,17.4,1011,79.5,9.3,105.6,9.2,4,,2021-03-01T08:13:15,2021-03-01T18:59:12,0.57,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-03-02,-12.2,-27,-18.1,-18.1,-33.9,-23.4,-21.3,76.2,0.002,100,4.17,snow,0,52.9,21.6,14.4,220.7,1014,61.3,9.4,109.3,9.6,4,,2021-03-02T08:10:49,2021-03-02T19:01:14,0.6,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-03-03,-5.9,-18.1,-12.2,-13,-27,-20.7,-14.8,80.7,0.6,100,20.83,snow,0.5,54.1,45,28.8,210.4,1007.8,85,6.3,71.3,6.2,3,,2021-03-03T08:08:23,2021-03-03T19:03:16,0.64,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-03-04,0.1,-5.8,-2.4,-5.1,-12.6,-8.1,-4,89.2,2.987,100,8.33,"rain,snow",1.8,56.1,57.6,25.2,211.5,1000.2,96.8,4.6,67.3,5.7,3,,2021-03-04T08:05:56,2021-03-04T19:05:17,0.67,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-03-05,-1,-9.6,-4.4,-7.2,-17.7,-11.6,-6.3,86.3,3.98,100,8.33,"rain,snow",0.6,58.5,72,43.2,227.9,1002.1,88.4,4.8,79.9,7.1,3,,2021-03-05T08:03:29,2021-03-05T19:07:18,0.71,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-03-06,-0.6,-11.8,-4.6,-6.8,-19.2,-11.4,-8.5,74.7,3.777,100,8.33,"rain,snow",0.4,60.1,93.6,36.1,246.8,1005.4,59.9,10.1,114.3,9.9,4,,2021-03-06T08:01:01,2021-03-06T19:09:18,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-03-07,1.3,-15.2,-9.5,-4.8,-22.9,-15.9,-12.3,79.9,3.2,100,20.83,"rain,snow",1.7,59.7,61.2,39.6,175.9,1009,75.8,7.4,84.5,7.2,4,,2021-03-07T07:58:32,2021-03-07T19:11:19,0.78,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-03-08,3.1,-13,-9.2,-2.3,-21.3,-17.1,-12.3,78.9,3.915,100,8.33,"rain,snow",1.6,59.6,72,28.8,247.2,1007.2,82.8,10.1,111.3,9.6,4,,2021-03-08T07:56:03,2021-03-08T19:13:19,0.82,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-03-09,-2.9,-10.2,-6.4,-9.1,-19,-14.4,-9.3,80.1,0.199,100,4.17,snow,0,57.4,79.1,36,218.3,1011.9,94.3,9.6,122.8,10.6,5,,2021-03-09T07:53:34,2021-03-09T19:15:18,0.85,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-03-10,-4,-7.5,-6.2,-5,-12.9,-9.4,-8.4,84.4,0.908,100,4.17,snow,1.6,57.1,61.2,18,180.6,1006.2,98.1,3.9,76.3,6.5,3,,2021-03-10T07:51:04,2021-03-10T19:17:18,0.89,"Snow, Overcast",Cloudy skies throughout the day with afternoon snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-03-11,-6.8,-13.3,-10.7,-12.7,-23.2,-19.7,-13.5,80.4,2.889,100,8.33,snow,1.1,58.6,72,36,209.1,1000.6,90.8,3.9,108.4,9.5,4,,2021-03-11T07:48:34,2021-03-11T19:19:17,0.92,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-03-12,-14.4,-21.3,-18.4,-23.2,-30.5,-26.8,-21.9,74.3,1.493,100,8.33,snow,0.2,60.7,64.8,21.6,264.4,1011.9,83.8,10,139.2,12,5,,2021-03-12T07:46:03,2021-03-12T19:21:16,0.96,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-03-13,-10.3,-25,-19.2,-16.8,-38,-28.7,-23.2,70.4,0.001,100,4.17,snow,55,57.6,31.7,28.8,239.1,1025.1,12.2,10,163.8,14.3,6,,2021-03-13T07:43:32,2021-03-13T19:23:15,0,Snow,Clear conditions throughout the day with afternoon snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-03-14,-8.9,-22.6,-17.1,-14.4,-31.4,-24.5,-21.2,71.2,0,0,0,,0,55.4,22.3,18,237.2,1029.8,0,10.1,170.1,14.6,6,,2021-03-14T07:41:01,2021-03-14T19:25:13,0.03,Clear,Clear conditions throughout the day.,clear-day,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-03-15,-6.1,-21.6,-14.9,-12.7,-31.2,-23,-19.5,68.3,0,0,0,,0,54.1,33.1,28.8,236.5,1029.6,13.9,10.1,170.4,14.7,6,,2021-03-15T07:38:30,2021-03-15T19:27:12,0.06,Clear,Clear conditions throughout the day.,clear-day,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-03-16,-8.6,-15.7,-12.2,-14.8,-25.8,-20.8,-16.6,70.2,0,0,0,,0,54.6,57.6,28.8,233.1,1030.2,69.3,8.9,145.3,12.5,5,,2021-03-16T07:35:58,2021-03-16T19:29:10,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-03-17,-3.3,-13.1,-9.5,-9.4,-21.9,-17.2,-13.7,71.9,0.298,100,4.17,snow,0,54.4,35.6,32.4,234.3,1028.1,58.4,10.1,146.2,12.7,5,,2021-03-17T07:33:26,2021-03-17T19:31:08,0.12,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-03-18,-4.2,-15,-9.6,-8.1,-23.7,-16,-15.6,62.7,0,0,0,snow,53,53.1,32,25.2,227.3,1031.7,74.8,10,143,12.4,5,,2021-03-18T07:30:54,2021-03-18T19:33:05,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-03-19,0.1,-8.6,-4.7,-5.2,-17.2,-11.4,-10.4,64.5,0,0,0,,0,51.9,64.8,36,146.2,1020,70.4,10.1,133.2,11.3,5,,2021-03-19T07:28:22,2021-03-19T19:35:03,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-03-20,2.8,-6.8,-0.5,-1.9,-14.1,-5.9,-3.2,82.1,0.3,100,8.33,"rain,snow",0,50.2,68.4,32.4,190.8,999.3,93.9,8.8,91.7,7.9,4,,2021-03-20T07:25:49,2021-03-20T19:37:00,0.22,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"28775199999,28676099999,remote,UACP"
"petropavlovsk, kazakhstan",2021-03-21,0.1,-4,-1.2,-4.5,-9.2,-6.9,-4.2,80.3,0.995,100,8.33,"rain,snow",0,48.7,57.6,28.8,242.2,1000.8,85.5,10,77.4,6.9,3,,2021-03-21T07:23:17,2021-03-21T19:38:58,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"28775199999,28676099999,remote,UACP"
